,0,1,2,3,4,5,6,7,8,9,10,11,12
61,0.30956999999999996,0.034288,-0.24600999999999998,-0.086631,0.16625,-0.80885,1.0,-1.1625092009364548,-0.9285097289750738,-0.5797103945854613,-0.9128197108796299,-0.6111174193117885,-0.3451382573877783
62,-0.8629100000000001,-1.1698,-0.9214899999999999,-1.6065,0.8911899999999999,-1.3518,1.0,-0.31740885836855187,0.38214739514341056,-0.06979867828171545,1.4406754101649553,-0.10901916697013436,0.9741761052020321
63,1.4821,1.5824,1.7025,1.9736,-0.92115,-0.80885,1.0,1.573973794653362,1.4706973151844742,1.2552882726028252,2.6426523231599384,-0.07345501997792411,-0.3451382573877783
64,-0.8629100000000001,-0.56775,-0.53179,-0.57403,0.057513999999999996,1.3629,1.0,-0.31740885836855187,-0.6206403261740253,-0.43598769116422625,-0.6183233801299868,-0.6270539756160648,1.0080643326007659
65,-0.27666999999999997,-0.10905999999999999,-0.71365,0.65036,1.6524,0.8199299999999999,1.0,-1.187632815052987,-0.9182350142790602,-0.289538963255369,-0.5328498541045239,1.1591655221142663,-0.3248424552996011
66,-0.8629100000000001,-0.75888,-0.24600999999999998,-0.33386,-0.19621,-0.26592,1.0,-0.31740885836855187,-0.3775779104225356,-0.5797103945854613,-0.8177433170527811,-0.6040047468999914,-1.0013793264188346
67,-0.8629100000000001,-0.69198,-0.22003000000000003,-0.79772,-0.014980000000000002,0.27699999999999997,1.0,-0.31740885836855187,-0.4706224221754766,-0.5875390638744152,-0.33769077859845403,-0.6290735934728794,-0.9946141421277006
68,1.4821,1.4868,0.013784999999999999,0.8799299999999999,1.2537,1.3629,1.0,1.573973794653362,1.1894280893147338,-0.6187194439573986,-0.21155375082067054,0.400260019398989,1.0080643326007659
69,-0.8629100000000001,-0.93089,-0.42787,-0.9978600000000001,-0.37745,-1.3518,1.0,-0.31740885836855187,-0.09895268852480292,-0.5004702314598023,-0.00902443089644141,-0.5359059351818958,0.9741761052020321
70,-0.8629100000000001,-1.036,-1.0254,-1.0214,0.8549399999999999,1.0914,1.0,-0.31740885836855187,0.09922887230228548,0.06100632806410151,0.03444813602889103,-0.15047784945966153,0.2586853435654546
71,0.30956999999999996,-0.2524,0.29957,-0.09134,-1.0661,1.3629,1.0,-1.1625092009364548,-0.8685681455597727,-0.5608163638811358,-0.9120532420196804,0.11521445333216013,1.0080643326007659
72,0.30956999999999996,0.6076600000000001,0.14369,0.77044,0.8911899999999999,-0.5373899999999999,1.0,-1.1625092009364548,-0.5756716352482285,-0.6054923910335913,-0.3768155057384972,-0.10901916697013436,-0.7561293088361629
73,1.4821,1.5824,1.1829,1.1331,-0.92115,0.8199299999999999,1.0,1.573973794653362,1.4706973151844742,0.2858932693263778,0.25454621673930894,-0.07345501997792411,-0.3248424552996011
74,1.4821,1.0568,0.9230799999999999,1.4568,-0.92115,0.0055401,1.0,1.573973794653362,0.14095712480482514,-0.06790233100506096,1.0212759036009977,-0.07345501997792411,-1.0808702405935735
75,-0.8629100000000001,-0.8257700000000001,-0.29796999999999996,-0.69058,-0.014980000000000002,-0.5373899999999999,1.0,-0.31740885836855187,-0.27596855718442037,-0.5614345404965196,-0.48352475164304126,-0.6290735934728794,-0.7561293088361629
76,0.30956999999999996,0.5312100000000001,0.14369,0.63859,0.31124,0.27699999999999997,1.0,-1.1625092009364548,-0.6591340179323701,-0.6054923910335913,-0.5467247303310642,-0.5657720187901463,-0.9946141421277006
77,0.30956999999999996,0.6076600000000001,0.14369,-0.018347,-0.73992,-1.3518,1.0,-1.1625092009364548,-0.5756716352482285,-0.6054923910335913,-0.9193756336983626,-0.2706286975991515,0.9741761052020321
78,-0.8629100000000001,-0.92133,-0.66169,-0.8507,0.78245,0.0055401,1.0,-0.31740885836855187,-0.1159268995746026,-0.3357456494620034,-0.25781843768893664,-0.22822082255645423,-1.0808702405935735
79,-0.8629100000000001,-0.78755,-0.42787,-0.68588,0.8911899999999999,1.6343,1.0,-0.31740885836855187,-0.3350771113709614,-0.5004702314598023,-0.4894414310406041,-0.10901916697013436,1.9228715834238266
80,-0.8629100000000001,-0.85444,-1.0774,-1.0037,-0.30495,1.6343,1.0,-0.31740885836855187,-0.22979105960971916,0.13170754986004826,0.0016660697556350303,-0.5683106300566798,1.9228715834238266
81,-0.8629100000000001,-0.7971,-0.63571,-0.9684299999999999,-0.26871,0.27699999999999997,1.0,-0.31740885836855187,-0.3205701697739514,-0.35753973480980383,-0.061948644858408786,-0.5819273864938006,-0.9946141421277006
82,-0.8629100000000001,-0.7015399999999999,-0.73963,-0.5493100000000001,0.8911899999999999,-1.0803,1.0,-0.31740885836855187,-0.45785185357017244,-0.265126362396535,-0.6437200207761293,-0.10901916697013436,0.23157551064033247
83,0.30956999999999996,0.0534,-0.50581,0.014616999999999998,0.96368,0.8199299999999999,1.0,-1.1625092009364548,-0.9269032115607884,-0.4534175839936371,-0.919488085216045,-0.020950283864675016,-0.3248424552996011
84,0.30956999999999996,-0.20462,0.14369,-0.29736999999999997,-1.0661,1.3629,1.0,-1.1625092009364548,-0.8895006160425266,-0.6054923910335913,-0.8388091229565399,0.11521445333216013,1.0080643326007659
85,1.4821,1.4868,1.9623,1.6511,-1.2474,0.0055401,1.0,1.573973794653362,1.1894280893147338,1.870911549792734,1.5735522218699338,0.38993947711792576,-1.0808702405935735
86,-0.8629100000000001,-0.5199699999999999,-0.40189,-0.26205,0.093761,0.27699999999999997,1.0,-0.31740885836855187,-0.6704601738688771,-0.5144087702745015,-0.8568798350936578,-0.6234625229982811,-0.9946141421277006
87,-0.8629100000000001,-0.5199699999999999,-0.37590999999999997,-0.67057,1.4349,-1.0803,1.0,-0.31740885836855187,-0.6704601738688771,-0.527474470585523,-0.5084345183436024,0.7193515662807934,0.23157551064033247
88,-0.8629100000000001,-1.1029,-1.2073,-1.3569,1.1087,0.27699999999999997,1.0,-0.31740885836855187,0.23639779706991684,0.3236026739317282,0.7642008928023761,0.17589644620968728,-0.9946141421277006
89,-0.8629100000000001,-0.9882299999999999,-0.97345,-1.1921,-0.19621,1.6343,1.0,-0.31740885836855187,0.006534315058750102,-0.00613522200152293,0.3800130422435219,-0.6040047468999914,1.9228715834238266
90,-0.8629100000000001,-1.0456,-0.89551,-1.2157,0.45623,0.27699999999999997,1.0,-0.31740885836855187,0.11838499668683189,-0.10032114866629468,0.431982597111756,-0.492888325857635,-0.9946141421277006
91,0.30956999999999996,-0.37663,0.065745,-0.59522,-0.5586800000000001,-0.80885,1.0,-1.1625092009364548,-0.7936586314954835,-0.6160475099236224,-0.5956636402977015,-0.4247846730848381,-0.3451382573877783
92,1.4821,1.181,1.1829,0.91525,-0.5586800000000001,0.0055401,1.0,1.573973794653362,0.4073864356589069,0.2858932693263778,-0.15356479616350482,-0.4247846730848381,-1.0808702405935735
93,-0.8629100000000001,-0.5199699999999999,-0.42787,-0.30325,-0.051226,0.54847,1.0,-0.31740885836855187,-0.6704601738688771,-0.5004702314598023,-0.8355791885733637,-0.6275018258170201,-0.7425986910391195
94,-0.8629100000000001,-0.9977799999999999,-0.8695299999999999,-0.8883700000000001,0.34749,-0.26592,1.0,-0.31740885836855187,0.02471557343194145,-0.12997078054719627,-0.19790430630538156,-0.5501316724721023,-1.0013793264188346
95,1.4821,1.181,0.9230799999999999,0.8917,-0.8486600000000001,0.54847,1.0,1.573973794653362,0.4073864356589069,-0.06790233100506096,-0.19248307548863616,-0.15748527008109728,-0.7425986910391195
96,-0.8629100000000001,-0.74932,-0.76561,-0.86129,-0.5586800000000001,-0.5373899999999999,1.0,-0.31740885836855187,-0.3913994354602244,-0.23984092303402296,-0.24123732130747286,-0.4247846730848381,-0.7561293088361629
97,-0.8629100000000001,-1.0073,-0.8695299999999999,-1.2392,-0.5586800000000001,0.8199299999999999,1.0,-0.31740885836855187,0.04301374896932887,-0.12997078054719627,0.4847442329496202,-0.4247846730848381,-0.3248424552996011
98,-0.8629100000000001,-1.1029,-0.97345,-1.1509,0.16625,-0.5373899999999999,1.0,-0.31740885836855187,0.23639779706991684,-0.00613522200152293,0.2917282115393836,-0.6111174193117885,-0.7561293088361629
99,0.30956999999999996,0.34964,0.14369,0.072305,-0.19621,-0.26592,1.0,-1.1625092009364548,-0.8124492089132987,-0.6054923910335913,-0.9149021092225468,-0.6040047468999914,-1.0013793264188346
100,1.4821,1.0281,0.9230799999999999,1.5498,0.16625,-1.0803,1.0,1.573973794653362,0.0835975052497517,-0.06790233100506096,1.2770020802679216,-0.6111174193117885,0.23157551064033247
101,-0.8629100000000001,-0.7111,-0.45385,0.0016668,1.4349,-1.0803,1.0,-0.31740885836855187,-0.44490606446445663,-0.4856588541414251,-0.9196809481721864,0.7193515662807934,0.23157551064033247
102,0.30956999999999996,-0.12817,0.14369,-0.038361,0.31124,1.6343,1.0,-1.1625092009364548,-0.9138892173169966,-0.6054923910335913,-0.9183376397774298,-0.5657720187901463,1.9228715834238266
103,1.4821,1.0472,1.1829,1.0765,-1.1024,-1.0803,1.0,1.573973794653362,0.12159486226395,0.2858932693263778,0.14016711637330737,0.1667725603044219,0.23157551064033247
104,1.4821,1.4868,1.5726,1.5263,-1.2836,-1.0803,1.0,1.573973794653362,1.1894280893147338,0.9802080778957923,1.2108893799539155,0.4499505826431801,0.23157551064033247
105,1.4821,1.9646,2.2221,1.7005,-1.1024,-1.0803,1.0,1.573973794653362,2.7702413715382064,2.5738186773504332,1.7249765706453264,0.1667725603044219,0.23157551064033247
106,1.4821,1.4868,1.7025,1.3979,-1.5011,0.27699999999999997,1.0,1.573973794653362,1.1894280893147338,1.2552882726028252,0.8674985602664415,0.8466564171294538,-0.9946141421277006
107,-0.8629100000000001,-0.69198,-0.63571,-0.61995,0.34749,-0.5373899999999999,1.0,-0.31740885836855187,-0.4706224221754766,-0.35753973480980383,-0.5681797795496927,-0.5501316724721023,-0.7561293088361629
108,-0.8629100000000001,-0.57731,-0.24600999999999998,-0.49162,-0.48618999999999996,0.54847,1.0,-0.31740885836855187,-0.6101467076488589,-0.5797103945854613,-0.6986410475684556,-0.47439490662702777,-0.7425986910391195
109,-0.8629100000000001,-0.93089,-0.68767,-1.2215,-0.37745,0.27699999999999997,1.0,-0.31740885836855187,-0.09895268852480292,-0.3130787256105252,0.4449107281949903,-0.5359059351818958,-0.9946141421277006
110,-1.4492,-1.0933,0.14369,-0.30325,-0.73992,0.27699999999999997,1.0,1.4483514385197118,0.21618705515343875,-0.6054923910335913,-0.8355791885733637,-0.2706286975991515,-0.9946141421277006
111,0.30956999999999996,0.3592,-0.11610999999999999,-0.22202,-0.19621,-0.80885,1.0,-1.1625092009364548,-0.8059532204451146,-0.6101253559934521,-0.8746017375701325,-0.6040047468999914,-0.3451382573877783
112,0.30956999999999996,0.29231,0.013784999999999999,0.74807,0.34749,-0.5373899999999999,1.0,-1.1625092009364548,-0.8477286975082922,-0.6187194439573986,-0.4078825706100704,-0.5501316724721023,-0.7561293088361629
113,0.30956999999999996,0.3592,0.19565,-0.16785999999999998,-0.30495,1.6343,1.0,-1.1625092009364548,-0.8059532204451146,-0.5940917359974844,-0.8939136906227431,-0.5683106300566798,1.9228715834238266
114,-0.8629100000000001,-1.0073,-1.1034,-1.092,0.63746,1.3629,1.0,-0.31740885836855187,0.04301374896932887,0.16836943508275157,0.1709073885579582,-0.36306424892074485,1.0080643326007659
115,-0.8629100000000001,-1.1029,-0.89551,-1.0638,1.4349,-1.3518,1.0,-0.31740885836855187,0.23639779706991684,-0.10032114866629468,0.1153074694381893,0.7193515662807934,0.9741761052020321
116,0.30956999999999996,0.3592,-0.11610999999999999,-0.4045,-0.92115,-1.3518,1.0,-1.1625092009364548,-0.8059532204451146,-0.6101253559934521,-0.7700414436354472,-0.07345501997792411,0.9741761052020321
117,1.4821,2.4807,3.0015,1.6205,-2.371,-1.6232,1.0,1.573973794653362,4.969488687850902,5.206243162230268,1.4819938186607386,3.052866206706687,1.8822074581976962
118,1.4821,1.0472,1.1829,0.81753,-1.4649,-0.80885,1.0,1.573973794653362,0.12159486226395,0.2858932693263778,-0.30842629875904215,0.7763312733175592,-0.3451382573877783
119,0.30956999999999996,0.64589,-0.50581,0.04405,0.52872,1.6343,1.0,-1.1625092009364548,-0.5297322588780117,-0.4534175839936371,-0.9179088566360442,-0.4461230827868419,1.9228715834238266
120,0.30956999999999996,-0.2524,0.71525,-0.079567,-1.5011,1.0914,1.0,-1.1625092009364548,-0.8685681455597727,-0.288060714827277,-0.9138934358861598,0.8466564171294538,0.2586853435654546
121,-0.8629100000000001,-0.74932,-0.60973,-0.8919,0.49248000000000003,0.0055401,1.0,-0.31740885836855187,-0.3913994354602244,-0.3784609816539263,-0.19215683035430942,-0.47036293160598175,-1.0808702405935735
122,-0.8629100000000001,-0.92133,-0.55777,-1.0626,0.13001,0.27699999999999997,1.0,-0.31740885836855187,-0.1159268995746026,-0.41768495983113746,0.11297378143538855,-0.6181496339721474,-0.9946141421277006
123,1.4821,1.4868,1.053,1.2684,-1.2836,0.0055401,1.0,1.573973794653362,1.1894280893147338,0.09809692498713454,0.5517107476560162,0.4499505826431801,-1.0808702405935735
124,-0.8629100000000001,-0.8353299999999999,-0.76561,-0.9036799999999999,-0.41368999999999995,1.3629,1.0,-0.31740885836855187,-0.26074581799856694,-0.23984092303402296,-0.17281192390917266,-0.517126935970405,1.0080643326007659
125,-0.8629100000000001,-0.9977799999999999,-0.89551,-1.2251,-0.48618999999999996,0.0055401,1.0,-0.31740885836855187,0.02471557343194145,-0.10032114866629468,0.45296603444167727,-0.47439490662702777,-1.0808702405935735
126,1.4821,0.6267699999999999,0.14369,1.2743,1.2537,0.27699999999999997,1.0,1.573973794653362,-0.5530582130677277,-0.6054923910335913,0.5654310511658033,0.400260019398989,-0.9946141421277006
127,1.4821,1.9646,1.1829,2.3775,-0.5586800000000001,-0.80885,1.0,1.573973794653362,2.7702413715382064,0.2858932693263778,4.2499247774187525,-0.4247846730848381,-0.3451382573877783
128,1.4821,1.4868,1.5726,1.4497,-1.2836,-1.3518,1.0,1.573973794653362,1.1894280893147338,0.9802080778957923,1.0024027158662538,0.4499505826431801,0.9741761052020321
129,-0.8629100000000001,-0.93089,-0.97345,-1.1686,0.31124,0.27699999999999997,1.0,-0.31740885836855187,-0.09895268852480292,-0.00613522200152293,0.3292759883014287,-0.5657720187901463,-0.9946141421277006
130,-0.8629100000000001,-0.92133,-0.94747,-0.99197,0.38374,0.54847,1.0,-0.31740885836855187,-0.1159268995746026,-0.03840336939345805,-0.019743272494066478,-0.5327699454547457,-0.7425986910391195
131,-0.8629100000000001,-0.72065,-0.19405,-0.79772,-0.30495,0.54847,1.0,-0.31740885836855187,-0.43179887131043576,-0.5944948946596913,-0.33769077859845403,-0.5683106300566798,-0.7425986910391195
132,0.30956999999999996,0.5312100000000001,-0.42787,0.051113,0.34749,-0.80885,1.0,-1.1625092009364548,-0.6591340179323701,-0.5004702314598023,-0.9172941414886855,-0.5501316724721023,-0.3451382573877783
